"","ensembl_gene_id","mgi_symbol"
"5245","ENSMUSG00000096184","Gm23304"
"5246","ENSMUSG00000088675","Rprl1"
"5247","ENSMUSG00000088484","Gm23592"
"5248","ENSMUSG00000022637","Cblb"
"5249","ENSMUSG00000084467","n-R5s24"
"5250","ENSMUSG00000077535","Gm22543"
"5251","ENSMUSG00000064380","Gm26448"
"5252","ENSMUSG00000088437","Gm24198"
"5253","ENSMUSG00000077772","Gm22373"
"5254","ENSMUSG00000065078","Gm24536"
"5255","ENSMUSG00000065619","Mir183"
"5256","ENSMUSG00000023041","Krt6b"
"5257","ENSMUSG00000095336","Gm24315"
"5258","ENSMUSG00000075014","Gm10800"
"5259","ENSMUSG00000089358","Gm25491"
"5260","ENSMUSG00000089371","Mir1938"
"5261","ENSMUSG00000080515","Gm22196"
"5262","ENSMUSG00000093952","n-R5s195"
"5263","ENSMUSG00000050463","Krt78"
"5264","ENSMUSG00000065714","Gm25652"
"5265","ENSMUSG00000096876","Gm23936"
"5266","ENSMUSG00000095537","Gm25286"
"5267","ENSMUSG00000094933","Mir683-2"
"5268","ENSMUSG00000094890","Gm22285"
"5269","ENSMUSG00000064834","Gm25696"
"5270","ENSMUSG00000047034","Ankrd33"
"5271","ENSMUSG00000088213","Gm22390"
"5272","ENSMUSG00000052005","Gm9864"
"5273","ENSMUSG00000065916","Gm24446"
"5274","ENSMUSG00000049670","Morn4"
"5275","ENSMUSG00000065492","Mir34b"
"5276","ENSMUSG00000096352","Gm25708"
"5277","ENSMUSG00000089281","Scarna6"
"5278","ENSMUSG00000095278","Gm27634"
"5279","ENSMUSG00000088350","Gm24015"
"5280","ENSMUSG00000068101","Cenpm"
"5281","ENSMUSG00000088947","Gm23257"
"5282","ENSMUSG00000065096","Gm23680"
"5283","ENSMUSG00000077472","Gm24791"
"5284","ENSMUSG00000080609","Gm23844"
"5285","ENSMUSG00000065187","Gm25136"
"5286","ENSMUSG00000095504","Gm22446"
"5287","ENSMUSG00000064739","Gm23055"
"5288","ENSMUSG00000087726","Gm26275"
"5289","ENSMUSG00000092696","Mir5133"
"5290","ENSMUSG00000094486","Gm23268"
"5291","ENSMUSG00000092891","Gm23810"
"5292","ENSMUSG00000088628","Gm23315"
"5293","ENSMUSG00000078840","Gm10999"
"5294","ENSMUSG00000088419","Gm24236"
"5295","ENSMUSG00000088420","Gm22551"
"5296","ENSMUSG00000076316","Mir673"
"5297","ENSMUSG00000065789","Gm25869"
"5298","ENSMUSG00000064442","Gm26225"
"5299","ENSMUSG00000064737","Gm23056"
"5300","ENSMUSG00000092706","Gm24510"
"5301","ENSMUSG00000093207","Gm22414"
"5302","ENSMUSG00000093981","Gm24862"
"5303","ENSMUSG00000087881","Gm22442"
"5304","ENSMUSG00000077214","Gm23950"
"5305","ENSMUSG00000000346","Dazap2"
"5306","ENSMUSG00000029490","Mfsd7a"
"5307","ENSMUSG00000073761","4933427I04Rik"
"5308","ENSMUSG00000088157","Gm26351"
"5309","ENSMUSG00000078027","Mir449b"
"5310","ENSMUSG00000088890","Gm22517"
"5311","ENSMUSG00000088090","Gm23668"
"5312","ENSMUSG00000063897",""
"5313","ENSMUSG00000077042","Mir574"
"5314","ENSMUSG00000089407","Gm24878"
"5315","ENSMUSG00000088187","Gm22219"
"5316","ENSMUSG00000089501","Gm23479"
"5317","ENSMUSG00000093793","Gm24091"
"5318","ENSMUSG00000088359","Gm24009"
"5319","ENSMUSG00000024383","Map3k2"
"5320","ENSMUSG00000092979","Gm25069"
"5321","ENSMUSG00000084425","Gm25104"
"5322","ENSMUSG00000096346","Gm22887"
"5323","ENSMUSG00000088365","Gm26321"
"5324","ENSMUSG00000035885","Cox8a"
"5325","ENSMUSG00000087917","Gm24911"
"5326","ENSMUSG00000052595","A1cf"
"5327","ENSMUSG00000092799","Gm25927"
"5328","ENSMUSG00000089128","Gm26406"
"5329","ENSMUSG00000065244","Gm22296"
"5330","ENSMUSG00000064768","Snord60"
"5331","ENSMUSG00000064390","Rnu73b"
"5332","ENSMUSG00000088566","Gm23783"
"5333","ENSMUSG00000087919","Gm24908"
"5334","ENSMUSG00000065715","Snord7"
"5335","ENSMUSG00000094096","Gm25649"
"5336","ENSMUSG00000077730","Gm23609"
"5337","ENSMUSG00000089125","Gm26403"
"5338","ENSMUSG00000065628","Snord33"
"5339","ENSMUSG00000065675","Gm24260"
"5340","ENSMUSG00000095666",""
"5341","ENSMUSG00000024941","Scyl1"
"5342","ENSMUSG00000047153","Khnyn"
"5343","ENSMUSG00000088423","Gm22554"
"5344","ENSMUSG00000087786","Gm23173"
"5345","ENSMUSG00000024260","Sap130"
"5346","ENSMUSG00000077545","Gm22018"
"5347","ENSMUSG00000080359","Gm26250"
"5348","ENSMUSG00000024053","Emilin2"
"5349","ENSMUSG00000064624","Gm22305"
"5350","ENSMUSG00000088320","Gm25665"
"5351","ENSMUSG00000052031","Tagap1"
"5352","ENSMUSG00000088878","Gm25868"
"5353","ENSMUSG00000024081","Cebpz"
"5354","ENSMUSG00000065212","Gm26264"
"5355","ENSMUSG00000096174","Gm22991"
"5356","ENSMUSG00000021823","Vcl"
"5357","ENSMUSG00000077710","Gm25727"
"5358","ENSMUSG00000065160","Mir5117"
"5359","ENSMUSG00000092693","Gm22923"
"5360","ENSMUSG00000077728","Gm22899"
"5361","ENSMUSG00000034959","Rubcnl"
"5362","ENSMUSG00000084613","n-R5s164"
"5363","ENSMUSG00000065013","Gm23508"
"5364","ENSMUSG00000064527","Gm26438"
"5365","ENSMUSG00000088991","Gm22768"
"5366","ENSMUSG00000070078","Mir463"
"5367","ENSMUSG00000021978","Extl3"
"5368","ENSMUSG00000094831","Gm25474"
"5369","ENSMUSG00000096190","Snord116l6"
"5370","ENSMUSG00000024068","Spast"
"5371","ENSMUSG00000065865","Gm24030"
"5372","ENSMUSG00000064805","Gm24037"
"5373","ENSMUSG00000089431","Gm23196"
"5374","ENSMUSG00000025212","Sfxn3"
"5375","ENSMUSG00000089021","Gm25012"
"5376","ENSMUSG00000065732","Gm24492"
"5377","ENSMUSG00000096564","Gm24099"
"5378","ENSMUSG00000095635","Gm22951"
"5379","ENSMUSG00000074874","Ctla2b"
"5380","ENSMUSG00000093134","Gm25996"
"5381","ENSMUSG00000065813","n-R5s3"
"5382","ENSMUSG00000079192",""
"5383","ENSMUSG00000076218","Mir692-1"
"5384","ENSMUSG00000065248","Gm22293"
"5385","ENSMUSG00000089002","Gm23855"
"5386","ENSMUSG00000077004","Gm23876"
"5387","ENSMUSG00000037815","Ctnna1"
"5388","ENSMUSG00000077409","Gm25416"
"5389","ENSMUSG00000076030","Gm22750"
"5390","ENSMUSG00000080662","Mir1b"
"5391","ENSMUSG00000084621","Gm25106"
"5392","ENSMUSG00000024357","Sil1"
"5393","ENSMUSG00000093997","Gm26499"
"5394","ENSMUSG00000089244","Gm24054"
"5395","ENSMUSG00000065415","Mir217"
"5396","ENSMUSG00000023921","Mut"
"5397","ENSMUSG00000080437","Gm24274"
"5398","ENSMUSG00000077290","Gm25407"
"5399","ENSMUSG00000088303","Gm23382"
"5400","ENSMUSG00000024642","Tle4"
"5401","ENSMUSG00000088286","Gm23590"
"5402","ENSMUSG00000089226","Gm22076"
"5403","ENSMUSG00000021490","Slc34a1"
"5404","ENSMUSG00000096895","Gm25245"
"5405","ENSMUSG00000089342","Gm22666"
"5406","ENSMUSG00000076120","Mir551b"
"5407","ENSMUSG00000049164","Zfp518a"
"5408","ENSMUSG00000036904","Fzd8"
"5409","ENSMUSG00000064801","Gm24035"
"5410","ENSMUSG00000093791","Gm24092"
"5411","ENSMUSG00000094710","Gm22823"
"5412","ENSMUSG00000088506","Gm24409"
"5413","ENSMUSG00000088623","Gm23031"
"5414","ENSMUSG00000037346","Hrh4"
"5415","ENSMUSG00000077677","Gm24468"
"5416","ENSMUSG00000094112","9330182O14Rik"
"5417","ENSMUSG00000077222","Gm22270"
"5418","ENSMUSG00000088472","Gm23079"
"5419","ENSMUSG00000064417","DQ267102"
"5420","ENSMUSG00000092914","Gm24084"
"5421","ENSMUSG00000089622","Gm25447"
"5422","ENSMUSG00000037064","Gm5229"
"5423","ENSMUSG00000074852","Hpse2"
"5424","ENSMUSG00000077501","Gm24230"
"5425","ENSMUSG00000024246","Thumpd2"
"5426","ENSMUSG00000065495","Mir150"
"5427","ENSMUSG00000088988","Gm25606"
"5428","ENSMUSG00000090728","Gm17420"
"5429","ENSMUSG00000068428","Gmnc"
"5430","ENSMUSG00000089004","Gm23857"
"5431","ENSMUSG00000089414","Gm22010"
"5432","ENSMUSG00000063277","Gm10128"
"5433","ENSMUSG00000077542","Gm22023"
"5434","ENSMUSG00000077671","Gm24473"
"5435","ENSMUSG00000065944","Rnu2-10"
"5436","ENSMUSG00000050623","Catsperz"
"5437","ENSMUSG00000095310","Gm25463"
"5438","ENSMUSG00000084645","Gm24380"
"5439","ENSMUSG00000022466","Rpap3"
"5440","ENSMUSG00000088242","Gm25913"
"5441","ENSMUSG00000077851","Mir876"
"5442","ENSMUSG00000080610","Snord110"
"5443","ENSMUSG00000065546","Mir196a-1"
"5444","ENSMUSG00000079773",""
"5445","ENSMUSG00000084642","Gm24384"
"5446","ENSMUSG00000022070","Bora"
"5447","ENSMUSG00000077701","Gm24068"
"5448","ENSMUSG00000024477","Pggt1b"
"5449","ENSMUSG00000022337","Emc2"
"5450","ENSMUSG00000096079","Gm23961"
"5451","ENSMUSG00000093428","Gm26318"
"5452","ENSMUSG00000087997","Gm25056"
"5453","ENSMUSG00000071655","Ubxn1"
"5454","ENSMUSG00000089081","Gm24002"
"5455","ENSMUSG00000089580","Gm23340"
"5456","ENSMUSG00000097386","9130213A22Rik"
"5457","ENSMUSG00000065787","Gm22681"
"5458","ENSMUSG00000077261","Gm24431"
"5459","ENSMUSG00000023809","Rps6ka2"
"5460","ENSMUSG00000025208","Mrpl43"
"5461","ENSMUSG00000094836",""
"5462","ENSMUSG00000096550","Gm16367"
"5463","ENSMUSG00000024883","Rin1"
"5464","ENSMUSG00000095555","Gm28010"
"5465","ENSMUSG00000021431","Snrnp48"
"5466","ENSMUSG00000064767","Snord35b"
"5467","ENSMUSG00000055732","Gm9979"
"5468","ENSMUSG00000025732","Fam195a"
"5469","ENSMUSG00000064105","Cnnm2"
"5470","ENSMUSG00000080358","Gm26249"
"5471","ENSMUSG00000094855",""
"5472","ENSMUSG00000063529","Stmnd1"
"5473","ENSMUSG00000059734","Ndufs8"
"5474","ENSMUSG00000080378","Gm25309"
"5475","ENSMUSG00000023806","Rsph3b"
"5476","ENSMUSG00000040414","Slc25a28"
"5477","ENSMUSG00000024137","E4f1"
"5478","ENSMUSG00000077244","Gm23274"
"5479","ENSMUSG00000025050","Pcgf6"
"5480","ENSMUSG00000088295","Gm26410"
"5481","ENSMUSG00000036743","Psma8"
"5482","ENSMUSG00000035376","Hacd2"
"5483","ENSMUSG00000065260","Gm23453"
"5484","ENSMUSG00000038498","Catsper1"
"5485","ENSMUSG00000065030","n-R5s160"
"5486","ENSMUSG00000056515","Rab31"
"5487","ENSMUSG00000037071","Scd1"
"5488","ENSMUSG00000096445","Dcpp1"
"5489","ENSMUSG00000096561","Gm24097"
"5490","ENSMUSG00000046805","Mpeg1"
"5491","ENSMUSG00000021707","Dhfr"
"5492","ENSMUSG00000065673","Gm24258"
"5493","ENSMUSG00000022676","Snai2"
"5494","ENSMUSG00000096599","n-R5s114"
"5495","ENSMUSG00000056829","Foxb2"
"5496","ENSMUSG00000092922","Mir5101"
"5497","ENSMUSG00000055839","Elob"
"5498","ENSMUSG00000022849","Hspbap1"
"5499","ENSMUSG00000021362","Gcm2"
"5500","ENSMUSG00000070720","Tmem200b"
"5501","ENSMUSG00000092923","Gm24561"
"5502","ENSMUSG00000094799",""
"5503","ENSMUSG00000094334","Fabp5l2"
"5504","ENSMUSG00000077521","Gm25378"
"5505","ENSMUSG00000025090","Ccdc172"
"5506","ENSMUSG00000065449","Mir365-1"
"5507","ENSMUSG00000091311","Spata31d1b"
"5508","ENSMUSG00000091821","Srsx"
"5509","ENSMUSG00000087966","Gm25390"
"5510","ENSMUSG00000059455","Plac8l1"
"5511","ENSMUSG00000021703","Serinc5"
"5512","ENSMUSG00000088044","Gm23326"
"5513","ENSMUSG00000021484","Lman2"
"5514","ENSMUSG00000022098","Bmp1"
"5515","ENSMUSG00000055660","Mettl4"
"5516","ENSMUSG00000093814","Gm9637"
"5517","ENSMUSG00000095072","Gm24509"
"5518","ENSMUSG00000094987","Snord116l15"
"5519","ENSMUSG00000065401","Mir144"
"5520","ENSMUSG00000084630","n-R5s159"
"5521","ENSMUSG00000068964","Gm6361"
"5522","ENSMUSG00000093183","Gm25687"
"5523","ENSMUSG00000051098","Mblac2"
"5524","ENSMUSG00000089098","Gm25653"
"5525","ENSMUSG00000022210","Dhrs4"
"5526","ENSMUSG00000024533","Spire1"
"5527","ENSMUSG00000003779","Kif20a"
"5528","ENSMUSG00000084605","Gm23837"
"5529","ENSMUSG00000095199","Zfp967"
"5530","ENSMUSG00000074872","Ctxn2"
"5531","ENSMUSG00000095475",""
"5532","ENSMUSG00000096335","n-R5s108"
"5533","ENSMUSG00000024803","Ankrd1"
"5534","ENSMUSG00000024754","Tmem2"
"5535","ENSMUSG00000022359","Wdyhv1"
"5536","ENSMUSG00000025024","Smndc1"
"5537","ENSMUSG00000067122","Gm10198"
"5538","ENSMUSG00000065228","Gm25789"
"5539","ENSMUSG00000002477","Snrpd1"
"5540","ENSMUSG00000074564","Gm10720"
"5541","ENSMUSG00000089079","Gm24503"
"5542","ENSMUSG00000042816","Gpr151"
"5543","ENSMUSG00000047094","Ofcc1"
"5544","ENSMUSG00000091423","Gm17509"
"5545","ENSMUSG00000084449","Gm26257"
"5546","ENSMUSG00000036760","Kcnk9"
"5547","ENSMUSG00000096842","Gm10736"
"5548","ENSMUSG00000096847","Tmem151b"
"5549","ENSMUSG00000097129","4930507D05Rik"
"5550","ENSMUSG00000073568","Arl14epl"
"5551","ENSMUSG00000065889","Gm22868"
"5552","ENSMUSG00000060680","Gm8894"
"5553","ENSMUSG00000041685","Fcho2"
"5554","ENSMUSG00000036961","Wnt8b"
"5555","ENSMUSG00000097602","4930519P11Rik"
"5556","ENSMUSG00000065656","Gm23104"
"5557","ENSMUSG00000091105","Mrto4-ps2"
"5558","ENSMUSG00000068617","Efcab1"
"5559","ENSMUSG00000088045","Gm23327"
"5560","ENSMUSG00000065445","Mir143"
"5561","ENSMUSG00000080480","Gm23494"
"5562","ENSMUSG00000079416","Gm11111"
"5563","ENSMUSG00000091243","Vgll3"
"5564","ENSMUSG00000065388","Gm23099"
"5565","ENSMUSG00000048337","Npy4r"
"5566","ENSMUSG00000088114","Gm24061"
"5567","ENSMUSG00000094927","Gm24761"
"5568","ENSMUSG00000088553","Gm22101"
"5569","ENSMUSG00000077522","Gm25377"
"5570","ENSMUSG00000093228","Gm25748"
"5571","ENSMUSG00000091041","Gm17720"
"5572","ENSMUSG00000088700","Gm25554"
"5573","ENSMUSG00000080425","Gm24833"
"5574","ENSMUSG00000014763","Fam120b"
"5575","ENSMUSG00000089313","Gm23182"
"5576","ENSMUSG00000094806","Cyp2d10"
"5577","ENSMUSG00000094372","Gm21839"
"5578","ENSMUSG00000093974","Snord116l17"
"5579","ENSMUSG00000064715","Gm24207"
"5580","ENSMUSG00000021714","Cenpk"
"5581","ENSMUSG00000050224","Krtap13"
"5582","ENSMUSG00000065047","Gm24045"
"5583","ENSMUSG00000076214","Mir717"
"5584","ENSMUSG00000088922","Gm24296"
"5585","ENSMUSG00000088368","Gm26323"
"5586","ENSMUSG00000088949","Gm24931"
"5587","ENSMUSG00000022339","Ebag9"
"5588","ENSMUSG00000088102","Gm24113"
"5589","ENSMUSG00000041632","Mrps27"
"5590","ENSMUSG00000071528","Usmg5"
"5591","ENSMUSG00000092985","Mir378b"
"5592","ENSMUSG00000065337","Gm24929"
"5593","ENSMUSG00000024758","Rtn3"
"5594","ENSMUSG00000065028","Gm25200"
"5595","ENSMUSG00000093132","Gm25993"
"5596","ENSMUSG00000022009","Nufip1"
"5597","ENSMUSG00000055945","Prr18"
"5598","ENSMUSG00000092790","Gm22693"
"5599","ENSMUSG00000093090","Mir3073a"
"5600","ENSMUSG00000089133","Gm24771"
"5601","ENSMUSG00000089120","Gm26405"
"5602","ENSMUSG00000087861","Gm24440"
"5603","ENSMUSG00000089333","Gm24343"
"5604","ENSMUSG00000088261","Gm24781"
"5605","ENSMUSG00000084648","Gm24378"
"5606","ENSMUSG00000065274","Gm25125"
"5607","ENSMUSG00000089060","Gm22361"
"5608","ENSMUSG00000071713","Csf2rb"
"5609","ENSMUSG00000080412","Gm26474"
"5610","ENSMUSG00000084667","Gm23212"
"5611","ENSMUSG00000024350","Dnajc18"
"5612","ENSMUSG00000089151","Mir1950"
"5613","ENSMUSG00000093958","Gm24495"
"5614","ENSMUSG00000077328","Gm25832"
"5615","ENSMUSG00000065843","Gm25186"
"5616","ENSMUSG00000096567","Gm24098"
"5617","ENSMUSG00000094510","Gm24565"
"5618","ENSMUSG00000071855","Ccdc112"
"5619","ENSMUSG00000076241","Mir543"
"5620","ENSMUSG00000021803","Cdhr1"
"5621","ENSMUSG00000095045","Gm22851"
"5622","ENSMUSG00000087805","Gm27926"
"5623","ENSMUSG00000057858","Fam204a"
"5624","ENSMUSG00000096282","Gm22254"
"5625","ENSMUSG00000079230","Gm11065"
"5626","ENSMUSG00000088985","Mir1946a"
"5627","ENSMUSG00000023272","Creld2"
"5628","ENSMUSG00000096627","Gm25024"
"5629","ENSMUSG00000034789","Rab24"
"5630","ENSMUSG00000088126","Gm22870"
"5631","ENSMUSG00000077718","Gm25723"
"5632","ENSMUSG00000078251","Gm16487"
"5633","ENSMUSG00000077317","Gm25785"
"5634","ENSMUSG00000022629","Kif21a"
"5635","ENSMUSG00000051864","Tbc1d22a"
"5636","ENSMUSG00000076137","Gm26384"
"5637","ENSMUSG00000076332","Gm24715"
"5638","ENSMUSG00000092124","B930094E09Rik"
"5639","ENSMUSG00000080556","Mir467g"
"5640","ENSMUSG00000065516","Mir214"
"5641","ENSMUSG00000076033","Mir692-3"
"5642","ENSMUSG00000094971","Gm25255"
"5643","ENSMUSG00000047643","Gm5454"
"5644","ENSMUSG00000088846","Gm26354"
"5645","ENSMUSG00000093240","Gm24573"
"5646","ENSMUSG00000091039","Krtap20-2"
"5647","ENSMUSG00000077055","Gm24543"
"5648","ENSMUSG00000078060","Mir466l"
"5649","ENSMUSG00000096845","Gm25597"
"5650","ENSMUSG00000095955","Gm22360"
"5651","ENSMUSG00000096342","Gm22885"
"5652","ENSMUSG00000090451","Gm6133"
"5653","ENSMUSG00000024580","Grpel2"
"5654","ENSMUSG00000053560","Ier2"
"5655","ENSMUSG00000040541","Tmem225"
"5656","ENSMUSG00000065934","Gm25630"
"5657","ENSMUSG00000095428","Gm24418"
"5658","ENSMUSG00000054136","Adm2"
"5659","ENSMUSG00000088877","Gm25860"
"5660","ENSMUSG00000002504","Slc9a3r2"
"5661","ENSMUSG00000060096","Amd-ps3"
"5662","ENSMUSG00000088469","Gm24751"
"5663","ENSMUSG00000056728","Ctsll3"
"5664","ENSMUSG00000084453","Gm24596"
"5665","ENSMUSG00000053617","Sh3pxd2a"
"5666","ENSMUSG00000096722","Hmgb1-ps9"
"5667","ENSMUSG00000095264","Gm2854"
"5668","ENSMUSG00000064491","Gm22061"
"5669","ENSMUSG00000097643","A130051J06Rik"
"5670","ENSMUSG00000065667","Gm22576"
"5671","ENSMUSG00000023959","Clic5"
"5672","ENSMUSG00000088928","Gm25898"
"5673","ENSMUSG00000076028","Mir669a-3"
"5674","ENSMUSG00000076031","Gm22751"
"5675","ENSMUSG00000094252","Gm17469"
"5676","ENSMUSG00000036944","Tmem71"
"5677","ENSMUSG00000076275","Mir675"
"5678","ENSMUSG00000087990","Gm25058"
"5679","ENSMUSG00000067038","Rps12-ps3"
"5680","ENSMUSG00000072541","Gm5046"
"5681","ENSMUSG00000048799","Cep120"
"5682","ENSMUSG00000064682","Gm25813"
"5683","ENSMUSG00000093218","Gm25252"
"5684","ENSMUSG00000070173","Gm24164"
"5685","ENSMUSG00000021427","Ssr1"
"5686","ENSMUSG00000087945","Gm24250"
"5687","ENSMUSG00000077298","Gm24127"
"5688","ENSMUSG00000096114","Gm26272"
"5689","ENSMUSG00000089306","Gm24842"
"5690","ENSMUSG00000045877","4933415A04Rik"
"5691","ENSMUSG00000087935","Snora81"
"5692","ENSMUSG00000089455","Gm24229"
"5693","ENSMUSG00000016619","Nup50"
"5694","ENSMUSG00000087904","Gm22036"
"5695","ENSMUSG00000084611","Gm24371"
"5696","ENSMUSG00000084530","Mir1897"
"5697","ENSMUSG00000055679","Ctsr"
"5698","ENSMUSG00000084440","Gm26254"
"5699","ENSMUSG00000065812","Gm24696"
"5700","ENSMUSG00000065373","Gm22740"
"5701","ENSMUSG00000077971","Gm26259"
"5702","ENSMUSG00000024937","Ehbp1l1"
"5703","ENSMUSG00000039154","Shd"
"5704","ENSMUSG00000080474","Gm25317"
"5705","ENSMUSG00000064952","Gm24920"
"5706","ENSMUSG00000080487","Gm23492"
"5707","ENSMUSG00000076450","Mir804"
"5708","ENSMUSG00000089311","Gm23180"
"5709","ENSMUSG00000095422","Gm24415"
"5710","ENSMUSG00000077443","Gm23133"
"5711","ENSMUSG00000090853","Gm17364"
"5712","ENSMUSG00000088103","Gm23993"
"5713","ENSMUSG00000093315","Mir5114"
"5714","ENSMUSG00000084604","Gm22205"
"5715","ENSMUSG00000065315","Gm26064"
"5716","ENSMUSG00000095959","Gm10845"
"5717","ENSMUSG00000094965","Gm22416"
"5718","ENSMUSG00000022705","Drd3"
"5719","ENSMUSG00000064580","Gm25134"
"5720","ENSMUSG00000021943","Gdf10"
"5721","ENSMUSG00000094359","Gm25571"
"5722","ENSMUSG00000087734","Gm24646"
"5723","ENSMUSG00000096868","Gm22258"
"5724","ENSMUSG00000088596","Gm24602"
"5725","ENSMUSG00000080342","Gm24589"
"5726","ENSMUSG00000096482","Gm23977"
"5727","ENSMUSG00000084567","Gm26476"
"5728","ENSMUSG00000080363","Gm25778"
"5729","ENSMUSG00000087825","Gm22279"
"5730","ENSMUSG00000071073","Lrrc73"
"5731","ENSMUSG00000089269","Gm26468"
"5732","ENSMUSG00000064508","n-R5s96"
"5733","ENSMUSG00000088813","Gm22383"
"5734","ENSMUSG00000077058","Gm24542"
"5735","ENSMUSG00000091740","Gm7929"
"5736","ENSMUSG00000077776","Gm22371"
"5737","ENSMUSG00000092760","Gm23365"
"5738","ENSMUSG00000088976","Gm23759"
"5739","ENSMUSG00000088155","Gm26349"
"5740","ENSMUSG00000084435","Gm23429"
"5741","ENSMUSG00000065462","Mir200c"
"5742","ENSMUSG00000093338","Mir3090"
"5743","ENSMUSG00000064565","Gm24145"
"5744","ENSMUSG00000064632","Gm25142"
"5745","ENSMUSG00000089524","Gm22327"
"5746","ENSMUSG00000065242","Gm22294"
"5747","ENSMUSG00000095098","Ccdc85b"
"5748","ENSMUSG00000053137","Mapk11"
"5749","ENSMUSG00000024519","Cplx4"
"5750","ENSMUSG00000071497","Nutf2-ps1"
"5751","ENSMUSG00000088301","Gm23381"
"5752","ENSMUSG00000076065","Mir681"
"5753","ENSMUSG00000095871","Gm25931"
"5754","ENSMUSG00000094131","Gm22265"
"5755","ENSMUSG00000093274","Gm26235"
"5756","ENSMUSG00000087999","Gm25060"
"5757","ENSMUSG00000088823","Gm25226"
"5758","ENSMUSG00000080580","Mir466f-4"
"5759","ENSMUSG00000065562","Mir215"
"5760","ENSMUSG00000077697","Gm25346"
"5761","ENSMUSG00000089080","Gm24003"
"5762","ENSMUSG00000061062","Gm10093"
"5763","ENSMUSG00000065512","Mir138-2"
"5764","ENSMUSG00000096205","Gm22068"
"5765","ENSMUSG00000064414","n-R5s215"
"5766","ENSMUSG00000064664","Gm24459"
"5767","ENSMUSG00000077903","Mir294"
"5768","ENSMUSG00000084741","Gm25293"
"5769","ENSMUSG00000088576","Gm24532"
"5770","ENSMUSG00000003200","Sh3gl1"
"5771","ENSMUSG00000064788","Gm22683"
"5772","ENSMUSG00000084651","Mir1904"
"5773","ENSMUSG00000040380","Cbln3"
"5774","ENSMUSG00000097052","Snhg7"
"5775","ENSMUSG00000068706","Gm10250"
"5776","ENSMUSG00000065520","Mir128-1"
"5777","ENSMUSG00000077494","Gm23595"
"5778","ENSMUSG00000076941","Gm22065"
"5779","ENSMUSG00000038274","Fau"
"5780","ENSMUSG00000094723","Gm23356"
"5781","ENSMUSG00000077618","Gm25496"
"5782","ENSMUSG00000075726","Gm23254"
"5783","ENSMUSG00000091818","Rpl19-ps4"
"5784","ENSMUSG00000089337","Gm24346"
"5785","ENSMUSG00000080573","Mir467f"
"5786","ENSMUSG00000088145","Gm24719"
"5787","ENSMUSG00000065945","Gm23796"
"5788","ENSMUSG00000070144","Mir1a-1"
"5789","ENSMUSG00000091743","Gm5705"
"5790","ENSMUSG00000065014","Gm23509"
"5791","ENSMUSG00000089069","Gm22840"
"5792","ENSMUSG00000064511","Gm22459"
"5793","ENSMUSG00000094244","Gm23967"
"5794","ENSMUSG00000080665","Mir1199"
"5795","ENSMUSG00000068289","Cma2"
"5796","ENSMUSG00000089144","Gm25264"
"5797","ENSMUSG00000087965","Gm25389"
"5798","ENSMUSG00000065089","Gm26493"
"5799","ENSMUSG00000074629","4930518I15Rik"
"5800","ENSMUSG00000095037","Gm22347"
"5801","ENSMUSG00000095176","Gm22723"
"5802","ENSMUSG00000002768","Mea1"
"5803","ENSMUSG00000089479","Gm25362"
"5804","ENSMUSG00000088415","Gm24237"
"5805","ENSMUSG00000094883","Gm25121"
"5806","ENSMUSG00000087982","Gm22224"
"5807","ENSMUSG00000079800",""
"5808","ENSMUSG00000094261","Mir466b-6"
"5809","ENSMUSG00000065239","Gm22971"
"5810","ENSMUSG00000076366","Gm24048"
"5811","ENSMUSG00000095395","Gm25617"
"5812","ENSMUSG00000094020","Gm23003"
"5813","ENSMUSG00000094823","n-R5s166"
"5814","ENSMUSG00000092818","Gm27361"
"5815","ENSMUSG00000096161","Gm24639"
"5816","ENSMUSG00000064999","Gm26035"
"5817","ENSMUSG00000088104","Gm22380"
"5818","ENSMUSG00000049985","Ankrd55"
"5819","ENSMUSG00000053536","Cstf2t"
"5820","ENSMUSG00000095449","n-R5s112"
"5821","ENSMUSG00000065328","Gm22053"
"5822","ENSMUSG00000088414","Mir1967"
"5823","ENSMUSG00000048582","Gja3"
"5824","ENSMUSG00000059213","Ddn"
"5825","ENSMUSG00000089124","Gm26402"
"5826","ENSMUSG00000095615","Gm26243"
"5827","ENSMUSG00000091972","Tmem207"
"5828","ENSMUSG00000084557","Gm25279"
"5829","ENSMUSG00000087790","Gm25970"
"5830","ENSMUSG00000065353","Snora73b"
"5831","ENSMUSG00000023066","Rttn"
"5832","ENSMUSG00000064776","Gm25203"
"5833","ENSMUSG00000011752","Pgam1"
"5834","ENSMUSG00000032783","Troap"
"5835","ENSMUSG00000094791",""
